3248,5.3,1993,http://ia.media-imdb.com/images/M/MV5BMTk0NjM3MzgyMV5BMl5BanBnXkFtZTYwOTM3Mzk4._V1._SX92_SY140_.jpg,Bill Duke,Whoopi Goldberg|Kathy Najimy|Barnard Hughes|Mary Wickes|James Coburn
3249,6.5,1992,http://ia.media-imdb.com/images/M/MV5BMTg0ODczMjk0MV5BMl5BanBnXkFtZTcwMjE1NzgyMQ@@._V1._SX94_SY140_.jpg,Curtis Hanson,Annabella Sciorra|Rebecca De Mornay|Matt McCoy|Ernie Hudson|Julianne Moore
3250,7.0,1993,http://ia.media-imdb.com/images/M/MV5BMTU4MTc2ODMyNl5BMl5BanBnXkFtZTcwMDYxNDYxMQ@@._V1._SX97_SY140_.jpg,Frank Marshall,Ethan Hawke|Vincent Spano|Josh Hamilton|Bruce Ramsay|John Newton
3251,6.6,1985,http://ia.media-imdb.com/images/M/MV5BMTg4NTEyNTUxNl5BMl5BanBnXkFtZTcwNzkwMzAzMQ@@._V1._SX97_SY140_.jpg,Norman Jewison,Jane Fonda|Anne Bancroft|Meg Tilly|Anne Pitoniak|Winston Rekert
3252,8.0,1992,http://ia.media-imdb.com/images/M/MV5BMjE1Nzk4NDIzMl5BMl5BanBnXkFtZTgwODQxNzQxMTE@._V1._SX93_SY140_.jpg,Martin Brest,Al Pacino|Chris O'Donnell|James Rebhorn|Gabrielle Anwar|Philip Seymour Hoffman
3253,7.0,1992,http://ia.media-imdb.com/images/M/MV5BNTI2Mjc4NTQyOF5BMl5BanBnXkFtZTgwMzgxMzcxMTE@._V1._SX95_SY140_.jpg,Penelope Spheeris,Mike Myers|Dana Carvey|Rob Lowe|Tia Carrere|Brian Doyle-Murray
3254,6.1,1993,http://ia.media-imdb.com/images/M/MV5BMTc1MTYxNTAzMF5BMl5BanBnXkFtZTYwMDAwMzk4._V1._SX77_SY140_.jpg,Stephen Surjik,Mike Myers|Dana Carvey|Christopher Walken|Tia Carrere|Chris Farley
3255,7.2,1992,http://ia.media-imdb.com/images/M/MV5BMTM1NzQ1OTM3NF5BMl5BanBnXkFtZTcwMDAwMjUyMQ@@._V1._SX96_SY140_.jpg,Penny Marshall,Tom Hanks|Geena Davis|Lori Petty|Madonna|Rosie O'Donnell
3256,6.9,1992,http://ia.media-imdb.com/images/M/MV5BMjA3OTA0NjI0Nl5BMl5BanBnXkFtZTgwNjUwODQxMTE@._V1._SX94_SY140_.jpg,Phillip Noyce,Harrison Ford|Anne Archer|Patrick Bergin|Sean Bean|Thora Birch
3257,6.1,1992,http://ia.media-imdb.com/images/M/MV5BMTYxMTc4NDc2N15BMl5BanBnXkFtZTYwNTYxMzA5._V1._SX100_SY136_.jpg,Mick Jackson,Kevin Costner|Whitney Houston|Gary Kemp|Bill Cobbs|Ralph Waite
3258,6.4,1992,http://ia.media-imdb.com/images/M/MV5BNzQ3MTYzNDQzOV5BMl5BanBnXkFtZTYwODU2OTI5._V1._SX95_SY140_.jpg,Robert Zemeckis,Meryl Streep|Bruce Willis|Goldie Hawn|Isabella Rossellini|Ian Ogilvy
3259,6.5,1992,http://ia.media-imdb.com/images/M/MV5BMjE4MjUxMDk0NV5BMl5BanBnXkFtZTYwNTM4ODY5._V1._SX98_SY140_.jpg,Ron Howard,Tom Cruise|Nicole Kidman|Thomas Gibson|Robert Prosky|Barbara Babcock
3260,7.5,1992,http://ia.media-imdb.com/images/M/MV5BOTE2NzI4MTU4NV5BMl5BanBnXkFtZTcwMzY5ODIxMw@@._V1._SX99_SY140_.jpg,James Ivory,Vanessa Redgrave|Helena Bonham Carter|Joseph Bennett|Emma Thompson|Prunella Scales
